Airline Name,Airline Country,Departure Airport Name,Departure Airport City,Departure Airport Country/Region,Arrival Airport Name,Arrival Airport City,Arrival Airport Country/Region,Plane Name
Servicios Aereos Nacionales,Ecuador,Munich Airport,Munich,Germany,Naples International Airport,Naples,Italy,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Naples International Airport,Naples,Italy,Munich Airport,Munich,Germany,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Naples International Airport,Naples,Italy,Stuttgart Airport,Stuttgart,Germany,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Olbia Costa Smeralda Airport,Olbia,Italy,Zurich Airport,Zurich,Switzerland,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Palma De Mallorca Airport,Palma de Mallorca,Spain,Bilbao Airport,Bilbao,Spain,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Palma De Mallorca Airport,Palma de Mallorca,Spain,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Palma De Mallorca Airport,Palma de Mallorca,Spain,Ibiza Airport,Ibiza,Spain,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Palma De Mallorca Airport,Palma de Mallorca,Spain,Paderborn Lippstadt Airport,Paderborn,Germany,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Sabiha Gokcen International Airport,Istanbul,Turkey,Stuttgart Airport,Stuttgart,Germany,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Stuttgart Airport,Stuttgart,Germany,Malaga Airport,Malaga,Spain,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Stuttgart Airport,Stuttgart,Germany,Alicante International Airport,Alicante,Spain,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Stuttgart Airport,Stuttgart,Germany,Hamburg Airport,Hamburg,Germany,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Stuttgart Airport,Stuttgart,Germany,Naples International Airport,Naples,Italy,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Berlin-Tegel Airport,Berlin,Germany,Kos Airport,Kos,Greece,Airbus A320;Boeing 737-800
Servicios Aereos Nacionales,Ecuador,Zurich Airport,Zurich,Switzerland,Olbia Costa Smeralda Airport,Olbia,Italy,Airbus A320;Boeing 737-800
Socofer,Angola,Newark Liberty International Airport,Newark,United States,Monsenor Oscar Arnulfo Romero International Airport,San Salvador,El Salvador,Airbus A320;Boeing 737-800
Socofer,Angola,Monsenor Oscar Arnulfo Romero International Airport,San Salvador,El Salvador,Newark Liberty International Airport,Newark,United States,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Zhengzhou Xinzheng International Airport,Zhengzhou,China,Shenzhen Bao'an International Airport,Shenzhen,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Longjia Airport,Changchun,China,Shenzhen Bao'an International Airport,Shenzhen,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Fuzhou Changle International Airport,Fuzhou,China,Nanjing Lukou Airport,Nanjing,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Haikou Meilan International Airport,Haikou,China,Guangzhou Baiyun International Airport,Guangzhou,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Taiping Airport,Harbin,China,Shenzhen Bao'an International Airport,Shenzhen,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Longdongbao Airport,Guiyang,China,Beijing Capital International Airport,Beijing,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Mianyang Airport,Mianyang,China,Shenzhen Bao'an International Airport,Shenzhen,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Nanjing Lukou Airport,Nanjing,China,Fuzhou Changle International Airport,Fuzhou,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Shenzhen Bao'an International Airport,Shenzhen,China,Zhengzhou Xinzheng International Airport,Zhengzhou,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Shenzhen Bao'an International Airport,Shenzhen,China,Longjia Airport,Changchun,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Shenzhen Bao'an International Airport,Shenzhen,China,Taiping Airport,Harbin,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Shenzhen Bao'an International Airport,Shenzhen,China,Mianyang Airport,Mianyang,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Shenzhen Bao'an International Airport,Shenzhen,China,Liuting Airport,Qingdao,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Liuting Airport,Qingdao,China,Shenzhen Bao'an International Airport,Shenzhen,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Sunan Shuofang International Airport,Wuxi,China,Taoxian Airport,Shenyang,China,Airbus A320;Boeing 737-800
Sheremetyevo-Cargo,Russia,Xi'an Xianyang International Airport,Xi'an,China,Zhoushuizi Airport,Dalian,China,Airbus A320;Boeing 737-800
Servicos De Alquiler,Mexico,Guangzhou Baiyun International Airport,Guangzhou,China,Shanghai Pudong International Airport,Shanghai,China,Airbus A320;Boeing 737-800
Servicos De Alquiler,Mexico,Zhengzhou Xinzheng International Airport,Zhengzhou,China,Shanghai Pudong International Airport,Shanghai,China,Airbus A320;Boeing 737-800
Servicos De Alquiler,Mexico,Chongqing Jiangbei International Airport,Chongqing,China,Changsha Huanghua International Airport,Changcha,China,Airbus A320;Boeing 737-800
Servicos De Alquiler,Mexico,Changsha Huanghua International Airport,Changcha,China,Chongqing Jiangbei International Airport,Chongqing,China,Airbus A320;Boeing 737-800
Servicos De Alquiler,Mexico,Zhoushuizi Airport,Dalian,China,Nanjing Lukou Airport,Nanjing,China,Airbus A320;Boeing 737-800
Servicos De Alquiler,Mexico,Nanjing Lukou Airport,Nanjing,China,Zhoushuizi Airport,Dalian,China,Airbus A320;Boeing 737-800
Servicos De Alquiler,Mexico,Shanghai Pudong International Airport,Shanghai,China,Guangzhou Baiyun International Airport,Guangzhou,China,Airbus A320;Boeing 737-800
Servicos De Alquiler,Mexico,Shanghai Pudong International Airport,Shanghai,China,Zhengzhou Xinzheng International Airport,Zhengzhou,China,Airbus A320;Boeing 737-800
Servicos De Alquiler,Mexico,Liuting Airport,Qingdao,China,Hangzhou Xiaoshan International Airport,Hangzhou,China,Airbus A320;Boeing 737-800
Star Aviation,United Kingdom,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,Boise Air Terminal/Gowen Field,Boise,United States,Airbus A320;Boeing 737-800
Star Aviation,United Kingdom,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,Norman Y. Mineta San Jose International Airport,San Jose,United States,Airbus A320;Boeing 737-800
Star Aviation,United Kingdom,Norman Y. Mineta San Jose International Airport,San Jose,United States,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,Airbus A320;Boeing 737-800
