route_id,dep_airport
974,Sydney Kingsford Smith International Airport
975,Sydney Kingsford Smith International Airport
976,Sydney Kingsford Smith International Airport
977,Sydney Kingsford Smith International Airport
978,Sydney Kingsford Smith International Airport
979,Sydney Kingsford Smith International Airport
980,Sydney Kingsford Smith International Airport
981,Sydney Kingsford Smith International Airport
982,Sydney Kingsford Smith International Airport
983,Sydney Kingsford Smith International Airport
984,Sydney Kingsford Smith International Airport
985,Sydney Kingsford Smith International Airport
986,Sydney Kingsford Smith International Airport
987,Sydney Kingsford Smith International Airport
988,Sydney Kingsford Smith International Airport
989,Sydney Kingsford Smith International Airport
990,Sydney Kingsford Smith International Airport
991,Taree Airport
992,Taree Airport
993,Townsville Airport
994,Townsville Airport
995,Wagga Wagga City Airport
996,Wagga Wagga City Airport
997,Whyalla Airport
998,Winton Airport
999,Winton Airport
1000,Wynyard Airport
1001,Addis Ababa Bole International Airport
1002,Aksu Airport
1003,Baita International Airport
1004,Baita International Airport
1005,Baita International Airport
1006,Baita International Airport
1007,Baita International Airport
1008,Baita International Airport
1009,Baita International Airport
1010,Baita International Airport
1011,Bao'anying Airport
1012,Baotou Airport
1013,Baotou Airport
1014,Bayannur Tianjitai Airport
1015,Beihai Airport
1016,Beihai Airport
1017,Beijing Capital International Airport
1018,Beijing Capital International Airport
1019,Beijing Capital International Airport
1020,Beijing Capital International Airport
1021,Beijing Capital International Airport
1022,Beijing Capital International Airport
1023,Beijing Capital International Airport
1024,Beijing Capital International Airport
1025,Beijing Capital International Airport
1026,Beijing Capital International Airport
1027,Beijing Capital International Airport
1028,Beijing Capital International Airport
1029,Beijing Capital International Airport
1030,Beijing Capital International Airport
1031,Beijing Capital International Airport
1032,Beijing Capital International Airport
1033,Beijing Capital International Airport
1034,Beijing Capital International Airport
1035,Beijing Capital International Airport
1036,Beijing Capital International Airport
1037,Beijing Capital International Airport
1038,Beijing Capital International Airport
1039,Beijing Capital International Airport
1040,Beijing Capital International Airport
1041,Beijing Capital International Airport
1042,Beijing Capital International Airport
1043,Beijing Capital International Airport
1044,Beijing Capital International Airport
1045,Beijing Capital International Airport
1046,Beijing Capital International Airport
1047,Beijing Capital International Airport
1048,Beijing Capital International Airport
1049,Beijing Capital International Airport
1050,Beijing Capital International Airport
1051,Beijing Capital International Airport
1052,Beijing Capital International Airport
1053,Beijing Capital International Airport
1054,Beijing Capital International Airport
1055,Beijing Capital International Airport
1056,Beijing Capital International Airport
1057,Beijing Capital International Airport
1058,Beijing Capital International Airport
1059,Beijing Capital International Airport
1060,Beijing Capital International Airport
1061,Beijing Capital International Airport
1062,Beijing Capital International Airport
1063,Beijing Capital International Airport
1064,Beijing Capital International Airport
1065,Beijing Capital International Airport
1066,Beijing Capital International Airport
1067,Beijing Capital International Airport
1068,Beijing Capital International Airport
1069,Beijing Capital International Airport
1070,Beijing Capital International Airport
1071,Beijing Capital International Airport
1072,Beijing Capital International Airport
1073,Beijing Capital International Airport
1074,Beijing Capital International Airport
1075,Beijing Capital International Airport
1076,Beijing Capital International Airport
1077,Beijing Capital International Airport
1078,Beijing Capital International Airport
1079,Beijing Capital International Airport
1080,Beijing Capital International Airport
1081,Beijing Capital International Airport
1082,Beijing Capital International Airport
1083,Beijing Capital International Airport
1084,Beijing Capital International Airport
1085,Beijing Capital International Airport
1086,Beijing Capital International Airport
1087,Beijing Capital International Airport
1088,Beijing Capital International Airport
1089,Beijing Capital International Airport
1090,Beijing Capital International Airport
1091,Beijing Capital International Airport
1092,Beijing Capital International Airport
1093,Beijing Capital International Airport
1094,Beijing Capital International Airport
1095,Beijing Capital International Airport
1096,Beijing Capital International Airport
1097,Beijing Capital International Airport
1098,Changsha Huanghua International Airport
1099,Changsha Huanghua International Airport
1100,Changsha Huanghua International Airport
1101,Changsha Huanghua International Airport
1102,Changsha Huanghua International Airport
1103,Changsha Huanghua International Airport
1104,Changsha Huanghua International Airport
1105,Changsha Huanghua International Airport
1106,Changsha Huanghua International Airport
1107,Changsha Huanghua International Airport
1108,Changsha Huanghua International Airport
1109,Changsha Huanghua International Airport
1110,Changsha Huanghua International Airport
1111,Changsha Huanghua International Airport
1112,Changsha Huanghua International Airport
1113,Changzhi Airport
1114,Changzhou Benniu Airport
1115,Changzhou Benniu Airport
1116,Changzhou Benniu Airport
1117,Changzhou Benniu Airport
1118,Changzhou Benniu Airport
1119,Changzhou Benniu Airport
1120,Changzhou Benniu Airport
1121,Chaoyang Airport
1122,Chengdu Shuangliu International Airport
1123,Chengdu Shuangliu International Airport
1124,Chengdu Shuangliu International Airport
1125,Chengdu Shuangliu International Airport
1126,Chengdu Shuangliu International Airport
1127,Chengdu Shuangliu International Airport
1128,Chengdu Shuangliu International Airport
1129,Chengdu Shuangliu International Airport
1130,Chengdu Shuangliu International Airport
1131,Chengdu Shuangliu International Airport
1132,Chengdu Shuangliu International Airport
1133,Chengdu Shuangliu International Airport
1134,Chengdu Shuangliu International Airport
1135,Chengdu Shuangliu International Airport
1136,Chengdu Shuangliu International Airport
1137,Chengdu Shuangliu International Airport
1138,Chengdu Shuangliu International Airport
1139,Chengdu Shuangliu International Airport
1140,Chengdu Shuangliu International Airport
1141,Chengdu Shuangliu International Airport
1142,Chengdu Shuangliu International Airport
1143,Chengdu Shuangliu International Airport
1144,Chengdu Shuangliu International Airport
1145,Chengdu Shuangliu International Airport
1146,Chengdu Shuangliu International Airport
1147,Chengdu Shuangliu International Airport
1148,Chengdu Shuangliu International Airport
1149,Chengdu Shuangliu International Airport
1150,Chengdu Shuangliu International Airport
1151,Chengdu Shuangliu International Airport
1152,Chengdu Shuangliu International Airport
1153,Chengdu Shuangliu International Airport
1154,Chengdu Shuangliu International Airport
1155,Chengdu Shuangliu International Airport
1156,Chengdu Shuangliu International Airport
1157,Chengdu Shuangliu International Airport
1158,Chengdu Shuangliu International Airport
1159,Chengdu Shuangliu International Airport
1160,Chengdu Shuangliu International Airport
1161,Chengdu Shuangliu International Airport
1162,Chengdu Shuangliu International Airport
1163,Chengdu Shuangliu International Airport
1164,Chengdu Shuangliu International Airport
1165,Chengdu Shuangliu International Airport
1166,Chengdu Shuangliu International Airport
1167,Chengdu Shuangliu International Airport
1168,Chengdu Shuangliu International Airport
1169,Chengdu Shuangliu International Airport
1170,Chengdu Shuangliu International Airport
1171,Chengdu Shuangliu International Airport
1172,Chengdu Shuangliu International Airport
1173,Chengdu Shuangliu International Airport
1174,Chengdu Shuangliu International Airport
1175,Chengdu Shuangliu International Airport
1176,Chengdu Shuangliu International Airport
1177,Chengdu Shuangliu International Airport
1178,Chengdu Shuangliu International Airport
1179,Chifeng Airport
1180,Chongqing Jiangbei International Airport
1181,Chongqing Jiangbei International Airport
1182,Chongqing Jiangbei International Airport
1183,Chongqing Jiangbei International Airport
1184,Chongqing Jiangbei International Airport
1185,Chongqing Jiangbei International Airport
1186,Chongqing Jiangbei International Airport
1187,Chongqing Jiangbei International Airport
1188,Chongqing Jiangbei International Airport
1189,Chongqing Jiangbei International Airport
1190,Chongqing Jiangbei International Airport
1191,Chongqing Jiangbei International Airport
