route_id,dep_airport,arr_airport,airline_name
417,Bill & Hillary Clinton National Airport/Adams Field,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
418,Bill & Hillary Clinton National Airport/Adams Field,Dallas Love Field,Air Cudlua
419,Bill & Hillary Clinton National Airport/Adams Field,William P Hobby Airport,Air Cudlua
420,Bradley International Airport,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
421,Bradley International Airport,Hartsfield Jackson Atlanta International Airport,Air Cudlua
422,Bradley International Airport,Orlando International Airport,Air Cudlua
423,Branson Airport,William P Hobby Airport,Air Cudlua
424,Buffalo Niagara International Airport,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
425,Buffalo Niagara International Airport,Chicago Midway International Airport,Air Cudlua
426,Buffalo Niagara International Airport,McCarran International Airport,Air Cudlua
427,Cancun International Airport,Hartsfield Jackson Atlanta International Airport,Air Cudlua
428,Charlotte Douglas International Airport,Orlando International Airport,Air Cudlua
429,Charlotte Douglas International Airport,William P Hobby Airport,Air Cudlua
430,Chicago Midway International Airport,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
431,Chicago Midway International Airport,Buffalo Niagara International Airport,Air Cudlua
432,Chicago Midway International Airport,Fort Lauderdale Hollywood International Airport,Air Cudlua
433,Chicago Midway International Airport,John Glenn Columbus International Airport,Air Cudlua
434,Chicago Midway International Airport,Louisville International Standiford Field,Air Cudlua
435,Chicago Midway International Airport,McCarran International Airport,Air Cudlua
436,Chicago Midway International Airport,Phoenix Sky Harbor International Airport,Air Cudlua
437,Chicago Midway International Airport,San Diego International Airport,Air Cudlua
438,Chicago Midway International Airport,St Louis Lambert International Airport,Air Cudlua
439,Chicago Midway International Airport,Tampa International Airport,Air Cudlua
440,Chicago Midway International Airport,Theodore Francis Green State Airport,Air Cudlua
441,Cleveland Hopkins International Airport,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
442,Corpus Christi International Airport,William P Hobby Airport,Air Cudlua
443,Dallas Fort Worth International Airport,Southwest Florida International Airport,Air Cudlua
444,Dallas Love Field,Albuquerque International Sunport,Air Cudlua
445,Dallas Love Field,Austin Bergstrom International Airport,Air Cudlua
446,Dallas Love Field,Bill & Hillary Clinton National Airport/Adams Field,Air Cudlua
447,Dallas Love Field,El Paso International Airport,Air Cudlua
448,Dallas Love Field,Kansas City International Airport,Air Cudlua
449,Dallas Love Field,Louis Armstrong New Orleans International Airport,Air Cudlua
450,Dallas Love Field,Lubbock Preston Smith International Airport,Air Cudlua
451,Dallas Love Field,Midland International Airport,Air Cudlua
452,Dallas Love Field,Rick Husband Amarillo International Airport,Air Cudlua
453,Dallas Love Field,San Antonio International Airport,Air Cudlua
454,Dallas Love Field,St Louis Lambert International Airport,Air Cudlua
455,Dallas Love Field,Tulsa International Airport,Air Cudlua
456,Dallas Love Field,Valley International Airport,Air Cudlua
457,Dallas Love Field,Will Rogers World Airport,Air Cudlua
458,Dallas Love Field,William P Hobby Airport,Air Cudlua
459,Denver International Airport,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
460,Denver International Airport,Chicago Midway International Airport,Air Cudlua
461,Denver International Airport,General Mitchell International Airport,Air Cudlua
462,Denver International Airport,Indianapolis International Airport,Air Cudlua
463,Denver International Airport,Los Angeles International Airport,Air Cudlua
464,Denver International Airport,McCarran International Airport,Air Cudlua
465,Denver International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,Air Cudlua
466,Denver International Airport,Nashville International Airport,Air Cudlua
467,Denver International Airport,Phoenix Sky Harbor International Airport,Air Cudlua
468,Denver International Airport,Sacramento International Airport,Air Cudlua
469,Denver International Airport,Salt Lake City International Airport,Air Cudlua
470,Denver International Airport,San Antonio International Airport,Air Cudlua
471,Denver International Airport,St Louis Lambert International Airport,Air Cudlua
472,Denver International Airport,Tulsa International Airport,Air Cudlua
473,Denver International Airport,William P Hobby Airport,Air Cudlua
474,Des Moines International Airport,Chicago Midway International Airport,Air Cudlua
475,Detroit Metropolitan Wayne County Airport,Hartsfield Jackson Atlanta International Airport,Air Cudlua
476,El Paso International Airport,Austin Bergstrom International Airport,Air Cudlua
477,El Paso International Airport,Dallas Love Field,Air Cudlua
478,El Paso International Airport,Los Angeles International Airport,Air Cudlua
479,El Paso International Airport,McCarran International Airport,Air Cudlua
480,El Paso International Airport,Phoenix Sky Harbor International Airport,Air Cudlua
481,El Paso International Airport,San Antonio International Airport,Air Cudlua
482,El Paso International Airport,William P Hobby Airport,Air Cudlua
483,Eppley Airfield,Phoenix Sky Harbor International Airport,Air Cudlua
484,Eppley Airfield,St Louis Lambert International Airport,Air Cudlua
485,Fort Lauderdale Hollywood International Airport,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
486,Fort Lauderdale Hollywood International Airport,Hartsfield Jackson Atlanta International Airport,Air Cudlua
487,Fort Lauderdale Hollywood International Airport,McCarran International Airport,Air Cudlua
488,Fort Lauderdale Hollywood International Airport,Nashville International Airport,Air Cudlua
489,General Edward Lawrence Logan International Airport,Akron Canton Regional Airport,Air Cudlua
490,General Edward Lawrence Logan International Airport,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
491,General Edward Lawrence Logan International Airport,Chicago Midway International Airport,Air Cudlua
492,General Mitchell International Airport,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
493,General Mitchell International Airport,General Edward Lawrence Logan International Airport,Air Cudlua
494,General Mitchell International Airport,Hartsfield Jackson Atlanta International Airport,Air Cudlua
495,General Mitchell International Airport,Kansas City International Airport,Air Cudlua
496,General Mitchell International Airport,Ronald Reagan Washington National Airport,Air Cudlua
497,Hartsfield Jackson Atlanta International Airport,Austin Bergstrom International Airport,Air Cudlua
498,Hartsfield Jackson Atlanta International Airport,Bradley International Airport,Air Cudlua
499,Hartsfield Jackson Atlanta International Airport,Cancun International Airport,Air Cudlua
500,Hartsfield Jackson Atlanta International Airport,Detroit Metropolitan Wayne County Airport,Air Cudlua
501,Hartsfield Jackson Atlanta International Airport,Fort Lauderdale Hollywood International Airport,Air Cudlua
502,Hartsfield Jackson Atlanta International Airport,General Mitchell International Airport,Air Cudlua
503,Hartsfield Jackson Atlanta International Airport,Indianapolis International Airport,Air Cudlua
504,Hartsfield Jackson Atlanta International Airport,James M Cox Dayton International Airport,Air Cudlua
505,Hartsfield Jackson Atlanta International Airport,John Glenn Columbus International Airport,Air Cudlua
506,Hartsfield Jackson Atlanta International Airport,Kansas City International Airport,Air Cudlua
507,Hartsfield Jackson Atlanta International Airport,Lynden Pindling International Airport,Air Cudlua
508,Hartsfield Jackson Atlanta International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,Air Cudlua
509,Hartsfield Jackson Atlanta International Airport,Norfolk International Airport,Air Cudlua
510,Hartsfield Jackson Atlanta International Airport,Orlando International Airport,Air Cudlua
511,Hartsfield Jackson Atlanta International Airport,Palm Beach International Airport,Air Cudlua
512,Hartsfield Jackson Atlanta International Airport,Philadelphia International Airport,Air Cudlua
513,Hartsfield Jackson Atlanta International Airport,Pittsburgh International Airport,Air Cudlua
514,Hartsfield Jackson Atlanta International Airport,Punta Cana International Airport,Air Cudlua
515,Hartsfield Jackson Atlanta International Airport,Queen Beatrix International Airport,Air Cudlua
516,Hartsfield Jackson Atlanta International Airport,Raleigh Durham International Airport,Air Cudlua
517,Hartsfield Jackson Atlanta International Airport,Richmond International Airport,Air Cudlua
518,Hartsfield Jackson Atlanta International Airport,Sangster International Airport,Air Cudlua
519,Hartsfield Jackson Atlanta International Airport,St Louis Lambert International Airport,Air Cudlua
520,Hartsfield Jackson Atlanta International Airport,Tampa International Airport,Air Cudlua
521,Hartsfield Jackson Atlanta International Airport,Will Rogers World Airport,Air Cudlua
522,Hartsfield Jackson Atlanta International Airport,William P Hobby Airport,Air Cudlua
523,Indianapolis International Airport,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
524,Indianapolis International Airport,Denver International Airport,Air Cudlua
525,Indianapolis International Airport,Hartsfield Jackson Atlanta International Airport,Air Cudlua
526,Indianapolis International Airport,Kansas City International Airport,Air Cudlua
527,Indianapolis International Airport,Orlando International Airport,Air Cudlua
528,Indianapolis International Airport,Phoenix Sky Harbor International Airport,Air Cudlua
529,Jackson-Medgar Wiley Evers International Airport,William P Hobby Airport,Air Cudlua
530,Jacksonville International Airport,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
531,Jacksonville International Airport,William P Hobby Airport,Air Cudlua
532,James M Cox Dayton International Airport,Hartsfield Jackson Atlanta International Airport,Air Cudlua
533,James M Cox Dayton International Airport,Tampa International Airport,Air Cudlua
534,John Glenn Columbus International Airport,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
535,John Glenn Columbus International Airport,Hartsfield Jackson Atlanta International Airport,Air Cudlua
536,John Glenn Columbus International Airport,Orlando International Airport,Air Cudlua
537,John Glenn Columbus International Airport,St Louis Lambert International Airport,Air Cudlua
538,John Glenn Columbus International Airport,Tampa International Airport,Air Cudlua
539,Kansas City International Airport,Albuquerque International Sunport,Air Cudlua
540,Kansas City International Airport,Baltimore/Washington International Thurgood Marshall Airport,Air Cudlua
541,Kansas City International Airport,Dallas Love Field,Air Cudlua
542,Kansas City International Airport,Denver International Airport,Air Cudlua
543,Kansas City International Airport,Fort Lauderdale Hollywood International Airport,Air Cudlua
544,Kansas City International Airport,General Edward Lawrence Logan International Airport,Air Cudlua
545,Kansas City International Airport,Hartsfield Jackson Atlanta International Airport,Air Cudlua
546,Kansas City International Airport,Indianapolis International Airport,Air Cudlua
547,Kansas City International Airport,Los Angeles International Airport,Air Cudlua
548,Kansas City International Airport,McCarran International Airport,Air Cudlua
549,Kansas City International Airport,Orlando International Airport,Air Cudlua
550,Kansas City International Airport,Phoenix Sky Harbor International Airport,Air Cudlua
