route_id,arr_airport
967,Ballina Byron Gateway Airport
968,Sydney Kingsford Smith International Airport
969,Sydney Kingsford Smith International Airport
970,Bathurst Airport
971,Sydney Kingsford Smith International Airport
972,Adelaide International Airport
973,Julia Creek Airport
974,Albury Airport
975,Armidale Airport
976,Ballina Byron Gateway Airport
977,Bathurst Airport
978,Broken Hill Airport
979,Dubbo City Regional Airport
980,Griffith Airport
981,Lismore Airport
982,Merimbula Airport
983,Mildura Airport
984,Moruya Airport
985,Narrandera Airport
986,Newcastle Airport
987,Orange Airport
988,Parkes Airport
989,Taree Airport
990,Wagga Wagga City Airport
991,Grafton Airport
992,Sydney Kingsford Smith International Airport
993,Mount Isa Airport
994,Winton Airport
995,Melbourne International Airport
996,Sydney Kingsford Smith International Airport
997,Adelaide International Airport
998,Longreach Airport
999,Townsville Airport
1000,Melbourne International Airport
1001,Guangzhou Baiyun International Airport
1002,Chengdu Shuangliu International Airport
1003,Beijing Capital International Airport
1004,Chengdu Shuangliu International Airport
1005,Dongshan Airport
1006,Guangzhou Baiyun International Airport
1007,Hangzhou Xiaoshan International Airport
1008,Shanghai Pudong International Airport
1009,Taoxian Airport
1010,Wuhan Tianhe International Airport
1011,Chengdu Shuangliu International Airport
1012,Beijing Capital International Airport
1013,Guangzhou Baiyun International Airport
1014,Beijing Capital International Airport
1015,Beijing Capital International Airport
1016,Hangzhou Xiaoshan International Airport
1017,Baita International Airport
1018,Baotou Airport
1019,Bayannur Tianjitai Airport
1020,Beihai Airport
1021,Changsha Huanghua International Airport
1022,Changzhou Benniu Airport
1023,Chaoyang Airport
1024,Chengdu Shuangliu International Airport
1025,Chifeng Airport
1026,Chongqing Jiangbei International Airport
1027,Dachuan Airport
1028,Dandong Airport
1029,Datong Airport
1030,Dayong Airport
1031,Dongshan Airport
1032,Fuyang Xiguan Airport
1033,Fuzhou Changle International Airport
1034,Ganzhou Airport
1035,Guangyuan Airport
1036,Guangzhou Baiyun International Airport
1037,Guilin Liangjiang International Airport
1038,Haikou Meilan International Airport
1039,Hami Airport
1040,Hangzhou Xiaoshan International Airport
1041,Hefei Luogang International Airport
1042,Huangyan Luqiao Airport
1043,Jiamusi Airport
1044,Jieyang Chaoshan International Airport
1045,Jingdezhen Airport
1046,Jinggangshan Airport
1047,Kunming Changshui International Airport
1048,Lanzhou Zhongchuan Airport
1049,Lhasa Gonggar Airport
1050,Lijiang Airport
1051,Liuting Airport
1052,Liuzhou Bailian Airport
1053,Longdongbao Airport
1054,Longjia Airport
1055,Mianyang Airport
1056,Mudanjiang Hailang International Airport
1057,Nanchang Changbei International Airport
1058,Nanjing Lukou Airport
1059,Nanning Wuxu Airport
1060,Ningbo Lishe International Airport
1061,Ordos Ejin Horo Airport
1062,Qiqihar Sanjiazi Airport
1063,Saertu Airport
1064,Sanya Phoenix International Airport
1065,Shanghai Hongqiao International Airport
1066,Shanghai Pudong International Airport
1067,Shenzhen Bao'an International Airport
1068,Sunan Shuofang International Airport
1069,Taiping Airport
1070,Taiyuan Wusu Airport
1071,Taoxian Airport
1072,Tongliao Airport
1073,Tunxi International Airport
1074,Ulanhot Airport
1075,Urumqi Diwopu International Airport
1076,Wenzhou Longwan International Airport
1077,Wuhai Airport
1078,Wuhan Tianhe International Airport
1079,Xi'an Xianyang International Airport
1080,Xiamen Gaoqi International Airport
1081,Xiangyang Liuji Airport
1082,Xilinhot Airport
1083,Xining Caojiabu Airport
1084,Yancheng Airport
1085,Yangzhou Taizhou Airport
1086,Yanji Chaoyangchuan Airport
1087,Yantai Laishan Airport
1088,Yibin Caiba Airport
1089,Yichang Sanxia Airport
1090,Yichun Mingyueshan Airport
1091,Yiwu Airport
1092,Yuncheng Guangong Airport
1093,Zhanjiang Airport
1094,Zhengzhou Xinzheng International Airport
1095,Zhoushuizi Airport
1096,Zhuhai Jinwan Airport
1097,Zunyi Xinzhou Airport
1098,Beijing Capital International Airport
1099,Chengdu Shuangliu International Airport
1100,Fuzhou Changle International Airport
1101,Huangyan Luqiao Airport
1102,Kunming Changshui International Airport
1103,Lanzhou Zhongchuan Airport
1104,Liuting Airport
1105,Longdongbao Airport
1106,Nanjing Lukou Airport
1107,Nanning Wuxu Airport
1108,Quanzhou Jinjiang International Airport
1109,Shenzhen Bao'an International Airport
1110,Sunan Shuofang International Airport
1111,Tianjin Binhai International Airport
1112,Xi'an Xianyang International Airport
1113,Chengdu Shuangliu International Airport
1114,Beijing Capital International Airport
1115,Chengdu Shuangliu International Airport
1116,Guangzhou Baiyun International Airport
1117,Kunming Changshui International Airport
1118,Shenzhen Bao'an International Airport
1119,Taiping Airport
1120,Taoxian Airport
1121,Beijing Capital International Airport
1122,Aksu Airport
1123,Baita International Airport
1124,Bao'anying Airport
1125,Beijing Capital International Airport
1126,Changsha Huanghua International Airport
1127,Changzhi Airport
1128,Changzhou Benniu Airport
1129,Daocheng Yading Airport
1130,Fuzhou Changle International Airport
1131,Guangzhou Baiyun International Airport
1132,Guilin Liangjiang International Airport
1133,Haikou Meilan International Airport
1134,Hangzhou Xiaoshan International Airport
1135,Hefei Luogang International Airport
1136,Jieyang Chaoshan International Airport
1137,Jiuzhai Huanglong Airport
1138,Kashgar Airport
1139,Korla Airport
1140,Kunming Changshui International Airport
1141,Lanzhou Zhongchuan Airport
1142,Lhasa Gonggar Airport
1143,Lijiang Airport
1144,Liuting Airport
1145,Longdongbao Airport
1146,Longjia Airport
1147,Nanchang Changbei International Airport
1148,Nanjing Lukou Airport
1149,Nanning Wuxu Airport
1150,Ningbo Lishe International Airport
1151,Nyingchi Airport
1152,Qamdo Bangda Airport
1153,Quanzhou Jinjiang International Airport
1154,Sanya Phoenix International Airport
1155,Shanghai Hongqiao International Airport
1156,Shanghai Pudong International Airport
1157,Shenzhen Bao'an International Airport
1158,Sunan Shuofang International Airport
1159,Taiping Airport
1160,Taiyuan Wusu Airport
1161,Taoxian Airport
1162,Tianjin Binhai International Airport
1163,Urumqi Diwopu International Airport
1164,Wenzhou Longwan International Airport
1165,Wuhan Tianhe International Airport
1166,Xi'an Xianyang International Airport
1167,Xiamen Gaoqi International Airport
1168,Xichang Qingshan Airport
1169,Xining Caojiabu Airport
1170,Yantai Laishan Airport
1171,Yaoqiang Airport
1172,Yining Airport
1173,Yiwu Airport
1174,Yulin Yuyang Airport
1175,Yuncheng Guangong Airport
1176,Zhanjiang Airport
1177,Zhengzhou Xinzheng International Airport
1178,Zhuhai Jinwan Airport
1179,Beijing Capital International Airport
1180,Beijing Capital International Airport
1181,Guangzhou Baiyun International Airport
1182,Hangzhou Xiaoshan International Airport
1183,Huangyan Luqiao Airport
1184,Jiuzhai Huanglong Airport
1185,Kunming Changshui International Airport
1186,Lhasa Gonggar Airport
1187,Lijiang Airport
1188,Nanjing Lukou Airport
1189,Shanghai Hongqiao International Airport
1190,Shanghai Pudong International Airport
1191,Shenzhen Bao'an International Airport
1192,Sunan Shuofang International Airport
1193,Tianjin Binhai International Airport
1194,Urumqi Diwopu International Airport
1195,Wenzhou Longwan International Airport
1196,Xi'an Xianyang International Airport
1197,Xiamen Gaoqi International Airport
1198,Yangzhou Taizhou Airport
1199,Zhengzhou Xinzheng International Airport
1200,Zhuhai Jinwan Airport
1201,Beijing Capital International Airport
1202,Guangzhou Baiyun International Airport
1203,Kunming Changshui International Airport
1204,Shenzhen Bao'an International Airport
1205,Beijing Capital International Airport
1206,Chengdu Shuangliu International Airport
1207,Beijing Capital International Airport
1208,Beijing Capital International Airport
1209,Baita International Airport
1210,Beijing Capital International Airport
1211,Beijing Capital International Airport
1212,Beijing Capital International Airport
1213,Changsha Huanghua International Airport
1214,Chengdu Shuangliu International Airport
1215,Jingdezhen Airport
1216,Kansai International Airport
1217,Nanjing Lukou Airport
1218,Nanning Wuxu Airport
1219,Shenzhen Bao'an International Airport
1220,Sunan Shuofang International Airport
1221,Yaoqiang Airport
1222,Zhuhai Jinwan Airport
1223,Beijing Capital International Airport
1224,Beijing Capital International Airport
1225,Guangzhou Baiyun International Airport
1226,Hangzhou Xiaoshan International Airport
1227,Shenzhen Bao'an International Airport
1228,Addis Ababa Bole International Airport
1229,Baita International Airport
1230,Baotou Airport
1231,Beijing Capital International Airport
1232,Changzhou Benniu Airport
